bucket_5min,action,action_group,metric,before_mean,after_mean,delta,delta_ratio,before_bucket_count,after_bucket_count,window_status,product_family_context,confidence
2026-04-05 08:40:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 08:45:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 08:45:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 08:45:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 08:50:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 08:50:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 08:50:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 08:55:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 08:55:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 08:55:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:00:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:00:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:00:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:05:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:05:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:05:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:10:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:10:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:10:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:15:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:15:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:15:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:20:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:20:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:20:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:25:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:25:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:25:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:30:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:30:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:30:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:35:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:35:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:35:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:40:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:40:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:40:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:45:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:45:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:45:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:50:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:50:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:50:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:55:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:55:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 09:55:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:00:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:00:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:00:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:05:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:05:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:05:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:10:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:10:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:10:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:15:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:15:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:15:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:20:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:20:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:20:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:25:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:25:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:25:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:30:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:30:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:30:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:35:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:35:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:35:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:40:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:40:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:40:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:45:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:45:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:45:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:50:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:50:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:50:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:55:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:55:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 10:55:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:00:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:00:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:00:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:05:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:05:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:05:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:10:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:10:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:10:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:15:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:15:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:15:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:20:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:20:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:20:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:25:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:25:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:25:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:30:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:30:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:30:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:35:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:35:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:35:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:40:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:40:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:40:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:45:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:45:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:45:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:50:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:50:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:50:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:55:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:55:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 11:55:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:00:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:00:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:00:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:05:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:05:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:05:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:10:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:10:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:10:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:15:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:15:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:15:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:20:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:20:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:20:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:25:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:25:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:25:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:30:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:30:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:30:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:35:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:35:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:35:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:40:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:40:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:40:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:45:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:45:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:45:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:50:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:50:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:50:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:55:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:55:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 12:55:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:00:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:00:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:00:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:05:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:05:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:05:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:10:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:10:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:10:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:15:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:15:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:15:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:20:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:20:00,PRIORITIZE_DISCHARGE,A3,a3_to_c2_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:20:00,PRIORITIZE_DISCHARGE,A3,buffer_wip,74.0,74.0,0.0,0.0,12,12,ok,MIXED_OR_NONE,High
2026-04-05 13:25:00,PRIORITIZE_DISCHARGE,A3,a3_to_amr_wait_p90_recent,0.0,0.0,0.0,,12,12,ok,MIXED_OR_NONE,High
