bucket_5min,buffer_wip,finished_storage_wip,a3_to_amr_wait_p90_recent,a3_to_c2_wait_p90_recent,a3_to_amr_wait_event_count_recent,a3_to_c2_wait_event_count_recent,a3_completed_count,a4_active_count,a4_long_count,a4_processing_max_sec,rail_event_count,active_rail_count,handle_rail_events,room_mirror_rail_events,dominant_product_family
2026-02-23 09:10:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 09:15:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 09:20:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 09:25:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 09:30:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 09:35:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 09:40:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 09:45:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 09:50:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 09:55:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 10:00:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 10:05:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 10:10:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 10:15:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 10:20:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 10:25:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 10:30:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 10:35:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 10:40:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 10:45:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 10:50:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 10:55:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 11:00:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 11:05:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 11:10:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 11:15:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 11:20:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 11:25:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 11:30:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 11:35:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 11:40:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 11:45:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 11:50:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 11:55:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 12:00:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 12:05:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 12:10:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 12:15:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 12:20:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 12:25:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 12:30:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 12:35:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 12:40:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 12:45:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 12:50:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 12:55:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 13:00:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 13:05:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 13:10:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 13:15:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 13:20:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 13:25:00,13.0,0.0,0.0,0.0,0,0,0,1,0,410.477,63.0,3.0,63.0,0.0,HANDLE
2026-02-23 13:30:00,13.0,0.0,0.0,0.0,0,0,0,2,0,410.758,170.0,3.0,170.0,0.0,HANDLE
2026-02-23 13:35:00,13.0,0.0,0.0,0.0,0,0,0,2,0,410.758,203.0,3.0,203.0,0.0,HANDLE
2026-02-23 13:40:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,269.0,3.0,269.0,0.0,HANDLE
2026-02-23 13:45:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,152.0,3.0,152.0,0.0,HANDLE
2026-02-23 13:50:00,14.0,0.0,0.0,0.0,0,0,1,0,0,0.0,174.0,3.0,174.0,0.0,HANDLE
2026-02-23 13:55:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,157.0,3.0,157.0,0.0,HANDLE
2026-02-23 14:00:00,13.0,0.0,163.968,0.0,1,0,1,0,0,0.0,182.0,3.0,182.0,0.0,HANDLE
2026-02-23 14:05:00,13.0,0.0,163.968,0.0,1,0,0,0,0,0.0,154.0,3.0,154.0,0.0,HANDLE
2026-02-23 14:10:00,13.0,0.0,163.968,0.0,1,0,0,0,0,0.0,143.0,3.0,143.0,0.0,HANDLE
2026-02-23 14:15:00,13.0,0.0,163.968,0.0,1,0,0,1,0,452.373,186.0,3.0,186.0,0.0,HANDLE
2026-02-23 14:20:00,13.0,0.0,163.968,0.0,1,0,0,3,0,611.152,223.0,3.0,223.0,0.0,HANDLE
2026-02-23 14:25:00,13.0,0.0,163.968,0.0,1,0,0,3,0,611.152,236.0,3.0,236.0,0.0,HANDLE
2026-02-23 14:30:00,13.0,0.0,163.968,0.0,1,0,0,2,0,611.152,300.0,3.0,300.0,0.0,HANDLE
2026-02-23 14:35:00,13.0,0.0,163.968,0.0,1,0,0,0,0,0.0,257.0,3.0,257.0,0.0,HANDLE
2026-02-23 14:40:00,14.0,0.0,163.968,0.0,1,0,1,0,0,0.0,196.0,3.0,196.0,0.0,HANDLE
2026-02-23 14:45:00,13.0,0.0,163.968,0.0,1,0,0,0,0,0.0,192.0,3.0,192.0,0.0,HANDLE
2026-02-23 14:50:00,13.0,0.0,164.8716,0.0,2,0,1,0,0,0.0,220.0,3.0,220.0,0.0,HANDLE
2026-02-23 14:55:00,13.0,0.0,164.8716,0.0,2,0,1,0,0,0.0,219.0,3.0,219.0,0.0,HANDLE
2026-02-23 15:00:00,13.0,0.0,164.972,0.0,1,0,0,0,0,0.0,155.0,3.0,155.0,0.0,HANDLE
2026-02-23 15:05:00,13.0,0.0,163.6142,0.0,2,0,0,0,0,0.0,148.0,3.0,148.0,0.0,HANDLE
2026-02-23 15:10:00,13.0,0.0,163.6142,0.0,2,0,0,0,0,0.0,160.0,3.0,160.0,0.0,HANDLE
2026-02-23 15:15:00,13.0,0.0,163.6142,0.0,2,0,0,0,0,0.0,155.0,3.0,155.0,0.0,HANDLE
2026-02-23 15:20:00,13.0,0.0,163.6142,0.0,2,0,0,0,0,0.0,148.0,3.0,148.0,0.0,HANDLE
2026-02-23 15:25:00,13.0,0.0,163.6142,0.0,2,0,0,0,0,0.0,153.0,3.0,153.0,0.0,HANDLE
2026-02-23 15:30:00,13.0,0.0,163.6142,0.0,2,0,0,1,0,305.959,176.0,3.0,176.0,0.0,HANDLE
2026-02-23 15:35:00,13.0,0.0,163.6142,0.0,2,0,0,2,1,721.174,254.0,3.0,254.0,0.0,HANDLE
2026-02-23 15:40:00,13.0,0.0,163.6142,0.0,2,0,0,1,1,721.174,132.0,3.0,132.0,0.0,HANDLE
2026-02-23 15:45:00,13.0,0.0,163.6142,0.0,2,0,0,2,1,721.174,39.0,1.0,39.0,0.0,HANDLE
2026-02-23 15:50:00,13.0,0.0,151.394,0.0,1,0,0,3,1,721.174,374.0,3.0,374.0,0.0,HANDLE
2026-02-23 15:55:00,13.0,0.0,151.394,0.0,1,0,0,2,0,542.053,253.0,3.0,253.0,0.0,HANDLE
2026-02-23 16:00:00,13.0,0.0,151.394,0.0,1,0,0,1,0,542.053,281.0,3.0,281.0,0.0,HANDLE
2026-02-23 16:05:00,13.0,0.0,0.0,0.0,0,0,1,0,0,0.0,289.0,3.0,289.0,0.0,HANDLE
2026-02-23 16:10:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,159.0,3.0,159.0,0.0,HANDLE
2026-02-23 16:15:00,13.0,0.0,0.0,0.0,0,0,1,0,0,0.0,190.0,3.0,190.0,0.0,HANDLE
2026-02-23 16:20:00,14.0,0.0,0.0,0.0,0,0,1,0,0,0.0,203.0,3.0,203.0,0.0,HANDLE
2026-02-23 16:25:00,13.0,0.0,164.889,0.0,1,0,0,0,0,0.0,175.0,3.0,175.0,0.0,HANDLE
2026-02-23 16:30:00,13.0,0.0,164.0996,0.0,2,0,1,0,0,0.0,152.0,3.0,152.0,0.0,HANDLE
2026-02-23 16:35:00,13.0,0.0,164.8572,0.0,3,0,0,0,0,0.0,51.0,3.0,51.0,0.0,HANDLE
2026-02-23 16:40:00,13.0,0.0,164.8572,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 16:45:00,13.0,0.0,164.8572,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 16:50:00,13.0,0.0,164.8572,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 16:55:00,13.0,0.0,164.8572,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 17:00:00,13.0,0.0,164.8572,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 17:05:00,13.0,0.0,164.8572,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 17:10:00,13.0,0.0,164.8572,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 17:15:00,13.0,0.0,164.8572,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 17:20:00,13.0,0.0,164.8572,0.0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 17:25:00,13.0,0.0,163.9565,0.0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 17:30:00,13.0,0.0,164.73,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 17:35:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 17:40:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 17:45:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 17:50:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 17:55:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 18:00:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 18:05:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 18:10:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 18:15:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 18:20:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 18:25:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 18:30:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 18:35:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 18:40:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 18:45:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 18:50:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 18:55:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 19:00:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 19:05:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 19:10:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 19:15:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 19:20:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 19:25:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 19:30:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 19:35:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 19:40:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 19:45:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 19:50:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 19:55:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 20:00:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 20:05:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 20:10:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 20:15:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 20:20:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 20:25:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 20:30:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 20:35:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 20:40:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 20:45:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 20:50:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 20:55:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 21:00:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 21:05:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 21:10:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 21:15:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 21:20:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 21:25:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 21:30:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 21:35:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 21:40:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 21:45:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 21:50:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 21:55:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 22:00:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 22:05:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 22:10:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 22:15:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 22:20:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 22:25:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 22:30:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 22:35:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 22:40:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 22:45:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 22:50:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 22:55:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 23:00:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 23:05:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 23:10:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 23:15:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 23:20:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 23:25:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 23:30:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 23:35:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 23:40:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 23:45:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 23:50:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-23 23:55:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 00:00:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 00:05:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 00:10:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 00:15:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 00:20:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 00:25:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 00:30:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 00:35:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 00:40:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 00:45:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 00:50:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 00:55:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 01:00:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 01:05:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 01:10:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 01:15:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 01:20:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 01:25:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
2026-02-24 01:30:00,13.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MIXED_OR_NONE
